_id,Country,Response_measure,date_start,date_end
1490,Norway,TeleworkingPartial,2021-06-18T00:00:00,9/25/2021
1491,Poland,AdaptationOfWorkplace,2020-04-02T00:00:00,NA
1492,Poland,BanOnAllEvents,2020-03-14T00:00:00,5/3/2020
1493,Poland,BanOnAllEvents,2020-11-07T00:00:00,5/7/2021
1494,Poland,BanOnAllEventsPartial,2020-07-17T00:00:00,8/6/2020
1495,Poland,ClosDaycare,2020-03-12T00:00:00,5/6/2020
1496,Poland,ClosDaycarePartial,2021-03-27T00:00:00,4/18/2021
1497,Poland,ClosHigh,2020-03-12T00:00:00,5/24/2020
1498,Poland,ClosHighPartial,2020-05-25T00:00:00,8/31/2020
1499,Poland,ClosHighPartial,2020-10-01T00:00:00,NA
1500,Poland,ClosPrim,2020-03-12T00:00:00,5/24/2020
1501,Poland,ClosPrim,2020-11-10T00:00:00,1/17/2021
1502,Poland,ClosPrim,2021-03-20T00:00:00,4/25/2021
1503,Poland,ClosPrimPartial,2020-05-25T00:00:00,6/30/2020
1504,Poland,ClosPrimPartial,2020-10-24T00:00:00,11/9/2020
1505,Poland,ClosPrimPartial,2021-01-18T00:00:00,3/19/2021
1506,Poland,ClosPrimPartial,2021-04-26T00:00:00,5/28/2021
1507,Poland,ClosPubAny,2020-03-14T00:00:00,3/14/2020
1508,Poland,ClosPubAnyPartial,2020-03-15T00:00:00,NA
1509,Poland,ClosSec,2020-03-12T00:00:00,5/24/2020
1510,Poland,ClosSec,2020-10-24T00:00:00,5/14/2021
1511,Poland,ClosSecPartial,2020-05-25T00:00:00,6/30/2020
1512,Poland,ClosSecPartial,2020-09-01T00:00:00,10/23/2020
1513,Poland,ClosSecPartial,2021-05-15T00:00:00,5/28/2021
1514,Poland,ClosureOfPublicTransportPartial,2020-03-15T00:00:00,6/26/2021
1515,Poland,EntertainmentVenues,2020-03-14T00:00:00,6/6/2020
1516,Poland,EntertainmentVenues,2020-10-24T00:00:00,1/31/2021
1517,Poland,EntertainmentVenues,2021-03-20T00:00:00,5/3/2021
1518,Poland,EntertainmentVenuesPartial,2020-06-07T00:00:00,10/23/2020
1519,Poland,EntertainmentVenuesPartial,2021-02-01T00:00:00,3/19/2021
1520,Poland,EntertainmentVenuesPartial,2021-05-04T00:00:00,NA
1521,Poland,GymsSportsCentres,2020-03-14T00:00:00,6/4/2020
1522,Poland,GymsSportsCentres,2021-03-20T00:00:00,4/15/2021
1523,Poland,GymsSportsCentresPartial,2020-06-05T00:00:00,8/6/2020
1524,Poland,GymsSportsCentresPartial,2021-04-16T00:00:00,NA
1525,Poland,HotelsOtherAccommodation,2020-03-14T00:00:00,5/4/2020
1526,Poland,HotelsOtherAccommodationPartial,2020-10-24T00:00:00,NA
1527,Poland,IndoorOver100,2020-08-07T00:00:00,10/16/2020
1528,Poland,IndoorOver50,2020-10-23T00:00:00,11/6/2020
1529,Poland,IndoorOver50,2021-05-28T00:00:00,6/5/2021
1530,Poland,IndoorOver500,2020-03-10T00:00:00,3/13/2020
1531,Poland,IndoorOver500,2021-06-06T00:00:00,NA
1532,Poland,MasksMandatoryAllSpaces,2020-04-16T00:00:00,5/29/2020
1533,Poland,MasksMandatoryAllSpaces,2020-10-10T00:00:00,5/14/2021
1534,Poland,MasksMandatoryClosedSpaces,2021-05-15T00:00:00,NA
1535,Poland,MasksMandatoryClosedSpacesPartial,2020-05-30T00:00:00,9/18/2020
1536,Poland,MassGather50,2020-03-14T00:00:00,5/3/2020
1537,Poland,MassGather50,2020-10-23T00:00:00,5/7/2021
1538,Poland,MassGather50,2021-05-28T00:00:00,6/5/2021
1539,Poland,MassGather50Partial,2020-07-17T00:00:00,8/6/2020
1540,Poland,MassGatherAll,2020-03-10T00:00:00,5/3/2020
1541,Poland,MassGatherAll,2020-05-30T00:00:00,6/18/2020
1542,Poland,MassGatherAll,2020-10-23T00:00:00,5/7/2021
1543,Poland,MassGatherAll,2021-05-28T00:00:00,6/5/2021
1544,Poland,MassGatherAllPartial,2020-06-19T00:00:00,10/16/2020
1545,Poland,MassGatherAllPartial,2021-06-06T00:00:00,NA
1546,Poland,NonEssentialShops,2020-03-14T00:00:00,5/17/2020
1547,Poland,NonEssentialShops,2020-11-07T00:00:00,1/31/2021
1548,Poland,NonEssentialShops,2021-03-20T00:00:00,4/25/2021
1549,Poland,NonEssentialShopsPartial,2021-02-01T00:00:00,3/19/2021
1550,Poland,NonEssentialShopsPartial,2021-04-26T00:00:00,NA
1551,Poland,OutdoorOver100,2020-05-30T00:00:00,7/16/2020
1552,Poland,OutdoorOver50,2021-05-28T00:00:00,6/5/2021
1553,Poland,OutdoorOver500,2020-08-07T00:00:00,10/10/2020
1554,Poland,OutdoorOver500,2021-06-06T00:00:00,NA
1555,Poland,PlaceOfWorshipPartial,2020-04-19T00:00:00,5/30/2020
1556,Poland,PlaceOfWorshipPartial,2020-08-09T00:00:00,NA
1557,Poland,PrivateGatheringRestrictions,2020-04-02T00:00:00,5/29/2020
1558,Poland,PrivateGatheringRestrictions,2020-10-17T00:00:00,5/7/2021
1559,Poland,PrivateGatheringRestrictionsPartial,2021-05-08T00:00:00,5/27/2021
1560,Poland,QuarantineForInternationalTravellers,2020-03-15T00:00:00,NA
1561,Poland,RestaurantsCafes,2020-03-14T00:00:00,5/17/2020
1562,Poland,RestaurantsCafes,2020-10-24T00:00:00,5/14/2021
1563,Poland,RestaurantsCafesPartial,2020-05-18T00:00:00,5/29/2020
1564,Poland,RestaurantsCafesPartial,2021-05-15T00:00:00,NA
1565,Poland,StayHomeGen,2020-04-20T00:00:00,5/4/2020
1566,Poland,StayHomeOrder,2020-03-24T00:00:00,4/19/2020
1567,Poland,StayHomeRiskG,2020-03-08T00:00:00,NA
1568,Poland,Teleworking,2020-03-08T00:00:00,NA
1569,Portugal,BanOnAllEvents,2020-05-04T00:00:00,4/15/2021
1570,Portugal,BanOnAllEventsPartial,2021-04-16T00:00:00,6/28/2021
1571,Portugal,ClosDaycare,2020-03-16T00:00:00,5/17/2020
1572,Portugal,ClosDaycare,2021-01-22T00:00:00,3/14/2021
1573,Portugal,ClosDaycarePartial,2020-05-18T00:00:00,5/31/2020
1574,Portugal,ClosHigh,2020-03-16T00:00:00,5/17/2020
1575,Portugal,ClosHigh,2021-01-22T00:00:00,4/15/2021
1576,Portugal,ClosHighPartial,2020-05-18T00:00:00,9/7/2020
1577,Portugal,ClosPrim,2020-03-16T00:00:00,9/14/2020
1578,Portugal,ClosPrim,2021-01-22T00:00:00,3/14/2021
1579,Portugal,ClosPubAny,2020-03-13T00:00:00,3/17/2020
1580,Portugal,ClosPubAnyPartial,2020-03-18T00:00:00,NA
1581,Portugal,ClosSec,2020-03-16T00:00:00,5/17/2020
1582,Portugal,ClosSec,2021-01-22T00:00:00,3/31/2021
1583,Portugal,ClosSecPartial,2020-05-18T00:00:00,9/14/2020
1584,Portugal,ClosSecPartial,2021-04-01T00:00:00,4/15/2021
1585,Portugal,ClosureOfPublicTransportPartial,2020-03-18T00:00:00,8/22/2021
1586,Portugal,EntertainmentVenues,2020-03-13T00:00:00,5/17/2020
1587,Portugal,EntertainmentVenues,2021-01-15T00:00:00,4/15/2021
1588,Portugal,EntertainmentVenuesPartial,2020-05-18T00:00:00,6/1/2020
1589,Portugal,EntertainmentVenuesPartial,2020-11-24T00:00:00,1/14/2021
1590,Portugal,EntertainmentVenuesPartial,2021-04-16T00:00:00,9/30/2021
1591,Portugal,GymsSportsCentres,2020-03-15T00:00:00,5/3/2020
1592,Portugal,GymsSportsCentres,2021-01-15T00:00:00,3/31/2021
1593,Portugal,GymsSportsCentresPartial,2020-05-04T00:00:00,11/23/2020
1594,Portugal,GymsSportsCentresPartial,2021-04-01T00:00:00,4/30/2021
1595,Portugal,GymsSportsCentresPartial,2021-07-08T00:00:00,7/31/2021
1596,Portugal,HotelsOtherAccommodationPartial,2021-07-08T00:00:00,NA
1597,Portugal,IndoorOver100,2020-03-15T00:00:00,5/3/2020
1598,Portugal,MasksMandatoryAllSpaces,2020-10-28T00:00:00,9/30/2021
1599,Portugal,MasksMandatoryAllSpacesPartial,2021-10-01T00:00:00,NA
1600,Portugal,MasksMandatoryClosedSpaces,2020-05-04T00:00:00,10/27/2020
1601,Portugal,MasksVoluntaryAllSpaces,2020-10-15T00:00:00,10/27/2020
1602,Portugal,MassGather50,2020-05-04T00:00:00,4/15/2021
1603,Portugal,MassGather50Partial,2021-04-16T00:00:00,6/28/2021
1604,Portugal,MassGatherAll,2020-03-15T00:00:00,4/15/2021
1605,Portugal,MassGatherAllPartial,2021-04-16T00:00:00,6/28/2021
1606,Portugal,NonEssentialShops,2020-03-15T00:00:00,5/3/2020
1607,Portugal,NonEssentialShops,2021-01-15T00:00:00,3/31/2021
1608,Portugal,NonEssentialShopsPartial,2020-05-04T00:00:00,11/23/2020
1609,Portugal,NonEssentialShopsPartial,2021-04-01T00:00:00,6/28/2021
1610,Portugal,OutdoorOver100,2020-03-15T00:00:00,5/3/2020
1611,Portugal,PlaceOfWorship,2020-03-13T00:00:00,5/30/2020
1612,Portugal,PrivateGatheringRestrictions,2020-05-03T00:00:00,6/28/2021
1613,Portugal,QuarantineForInternationalTravellers,2020-02-27T00:00:00,3/17/2020
1614,Portugal,QuarantineForInternationalTravellers,2021-01-31T00:00:00,6/28/2021
1615,Portugal,RegionalStayHomeOrder,2020-04-02T00:00:00,5/3/2020
1616,Portugal,RestaurantsCafes,2020-03-15T00:00:00,5/31/2020
1617,Portugal,RestaurantsCafes,2020-11-15T00:00:00,3/31/2021
1618,Portugal,RestaurantsCafesPartial,2021-04-01T00:00:00,9/30/2021
1619,Portugal,StayHomeGen,2021-05-01T00:00:00,6/28/2021
1620,Portugal,StayHomeOrder,2020-03-19T00:00:00,5/2/2020
1621,Portugal,StayHomeOrder,2021-01-15T00:00:00,4/30/2021
1622,Portugal,StayHomeRiskG,2020-03-18T00:00:00,5/2/2020
1623,Portugal,Teleworking,2020-03-16T00:00:00,5/31/2020
1624,Portugal,Teleworking,2021-01-15T00:00:00,4/30/2021
1625,Portugal,TeleworkingPartial,2020-06-01T00:00:00,10/22/2020
1626,Portugal,TeleworkingPartial,2021-05-01T00:00:00,NA
1627,Romania,AdaptationOfWorkplace,2020-03-16T00:00:00,NA
1628,Romania,ClosDaycare,2020-03-16T00:00:00,6/14/2020
1629,Romania,ClosDaycare,2020-11-09T00:00:00,12/23/2020
1630,Romania,ClosDaycare,2021-01-11T00:00:00,2/7/2021
1631,Romania,ClosDaycare,2021-10-25T00:00:00,11/5/2021
1632,Romania,ClosDaycarePartial,2020-06-15T00:00:00,9/14/2020
1633,Romania,ClosHigh,2020-03-16T00:00:00,6/14/2020
1634,Romania,ClosHigh,2021-10-25T00:00:00,11/5/2021
1635,Romania,ClosHighPartial,2020-08-31T00:00:00,3/5/2021
1636,Romania,ClosPrim,2020-03-16T00:00:00,6/14/2020
1637,Romania,ClosPrim,2020-11-09T00:00:00,12/23/2020
1638,Romania,ClosPrim,2021-01-11T00:00:00,2/7/2021
1639,Romania,ClosPrim,2021-10-25T00:00:00,11/5/2021
1640,Romania,ClosPrimPartial,2020-06-15T00:00:00,9/14/2020
1641,Romania,ClosPubAny,2020-03-18T00:00:00,5/13/2020
1642,Romania,ClosPubAnyPartial,2020-05-14T00:00:00,NA
1643,Romania,ClosSec,2020-03-16T00:00:00,6/1/2020
1644,Romania,ClosSec,2020-11-09T00:00:00,12/23/2020
1645,Romania,ClosSec,2021-01-11T00:00:00,2/7/2021
1646,Romania,ClosSec,2021-10-25T00:00:00,11/5/2021
1647,Romania,ClosSecPartial,2020-06-02T00:00:00,9/13/2020
1648,Romania,ClosSecPartial,2021-02-08T00:00:00,9/1/2021
1649,Romania,EntertainmentVenues,2020-03-18T00:00:00,5/13/2020
1650,Romania,EntertainmentVenuesPartial,2020-05-14T00:00:00,NA
1651,Romania,GymsSportsCentres,2020-03-18T00:00:00,5/30/2020
1652,Romania,GymsSportsCentresPartial,2020-05-31T00:00:00,6/14/2020
1653,Romania,GymsSportsCentresPartial,2021-03-25T00:00:00,NA
1654,Romania,HotelsOtherAccommodation,2020-03-18T00:00:00,5/15/2020
1655,Romania,HotelsOtherAccommodationPartial,2021-05-15T00:00:00,6/30/2021
1656,Romania,IndoorOver100,2021-06-09T00:00:00,6/30/2021
1657,Romania,IndoorOver50,2020-09-01T00:00:00,6/8/2021
1658,Romania,IndoorOver500,2021-07-01T00:00:00,NA
1659,Romania,MasksMandatoryAllSpaces,2020-08-01T00:00:00,5/14/2021
1660,Romania,MasksMandatoryAllSpaces,2021-10-25T00:00:00,NA
1661,Romania,MasksMandatoryAllSpacesPartial,2021-05-15T00:00:00,10/24/2021
1662,Romania,MasksMandatoryClosedSpaces,2020-05-15T00:00:00,7/31/2020
1663,Romania,MassGather50,2020-09-01T00:00:00,6/8/2021
1664,Romania,MassGatherAll,2020-03-18T00:00:00,5/31/2021
1665,Romania,MassGatherAllPartial,2021-06-01T00:00:00,NA
1666,Romania,NonEssentialShops,2020-03-22T00:00:00,5/13/2020
1667,Romania,NonEssentialShopsPartial,2020-05-14T00:00:00,6/14/2020
1668,Romania,NonEssentialShopsPartial,2020-11-05T00:00:00,5/14/2021
1669,Romania,NonEssentialShopsPartial,2021-06-09T00:00:00,NA
1670,Romania,OutdoorOver1000,2021-06-01T00:00:00,NA
1671,Romania,OutdoorOver500,2020-03-18T00:00:00,8/31/2020
1672,Romania,OutdoorOver500,2021-05-15T00:00:00,5/31/2021
1673,Romania,PlaceOfWorship,2020-03-18T00:00:00,5/14/2020
1674,Romania,PlaceOfWorshipPartial,2020-05-15T00:00:00,NA
1675,Romania,PrivateGatheringRestrictions,2020-03-22T00:00:00,NA
1676,Romania,QuarantineForInternationalTravellers,2020-03-25T00:00:00,8/16/2020
1677,Romania,QuarantineForInternationalTravellersPartial,2020-08-17T00:00:00,NA
1678,Romania,RestaurantsCafes,2020-03-18T00:00:00,5/31/2020
1679,Romania,RestaurantsCafesPartial,2020-06-01T00:00:00,NA
1680,Romania,StayHomeOrderPartial,2020-03-22T00:00:00,5/13/2020
1681,Romania,StayHomeOrderPartial,2020-11-09T00:00:00,5/14/2021
1682,Romania,StayHomeOrderPartial,2021-10-25T00:00:00,NA
1683,Romania,StayHomeRiskG,2020-03-25T00:00:00,5/14/2020
1684,Romania,Teleworking,2020-03-16T00:00:00,10/24/2021
1685,Romania,TeleworkingPartial,2021-10-25T00:00:00,NA
1686,Slovakia,BanOnAllEvents,2020-03-10T00:00:00,6/3/2020
1687,Slovakia,BanOnAllEventsPartial,2020-11-02T00:00:00,11/14/2020
1688,Slovakia,BanOnAllEventsPartial,2020-12-30T00:00:00,4/28/2021
1689,Slovakia,ClosDaycare,2020-03-16T00:00:00,5/31/2020
1690,Slovakia,ClosDaycarePartial,2020-06-01T00:00:00,6/30/2020
1691,Slovakia,ClosHigh,2020-03-16T00:00:00,6/9/2020
1692,Slovakia,ClosHighPartial,2020-06-10T00:00:00,8/30/2021
1693,Slovakia,ClosPrim,2020-03-30T00:00:00,5/31/2020
1694,Slovakia,ClosPrimPartial,2020-06-01T00:00:00,6/30/2020
1695,Slovakia,ClosPrimPartial,2020-10-12T00:00:00,4/11/2021
1696,Slovakia,ClosPubAnyPartial,2020-03-12T00:00:00,5/20/2020
1697,Slovakia,ClosPubAnyPartial,2020-10-01T00:00:00,NA
1698,Slovakia,ClosSec,2020-03-16T00:00:00,5/31/2020
1699,Slovakia,ClosSec,2020-10-12T00:00:00,11/15/2020
1700,Slovakia,ClosSecPartial,2020-06-01T00:00:00,6/30/2020
1701,Slovakia,ClosSecPartial,2020-11-16T00:00:00,9/2/2021
1702,Slovakia,EntertainmentVenues,2020-03-16T00:00:00,5/20/2020
1703,Slovakia,EntertainmentVenues,2020-10-15T00:00:00,11/15/2020
1704,Slovakia,EntertainmentVenues,2020-12-19T00:00:00,4/26/2021
1705,Slovakia,EntertainmentVenuesPartial,2020-11-16T00:00:00,12/18/2020
1706,Slovakia,EntertainmentVenuesPartial,2021-04-27T00:00:00,NA
1707,Slovakia,GymsSportsCentres,2020-03-16T00:00:00,5/20/2020
1708,Slovakia,GymsSportsCentres,2020-10-15T00:00:00,11/15/2020
1709,Slovakia,GymsSportsCentres,2020-12-19T00:00:00,4/25/2021
1710,Slovakia,GymsSportsCentresPartial,2020-11-16T00:00:00,12/18/2020
1711,Slovakia,GymsSportsCentresPartial,2021-04-26T00:00:00,NA
1712,Slovakia,HotelsOtherAccommodation,2021-01-01T00:00:00,1/10/2021
1713,Slovakia,HotelsOtherAccommodationPartial,2020-03-12T00:00:00,5/20/2020
1714,Slovakia,HotelsOtherAccommodationPartial,2020-12-14T00:00:00,12/31/2020
1715,Slovakia,HotelsOtherAccommodationPartial,2021-01-11T00:00:00,NA
1716,Slovakia,IndoorOver100,2020-06-04T00:00:00,6/14/2020
1717,Slovakia,IndoorOver1000,2020-06-15T00:00:00,8/31/2020
1718,Slovakia,IndoorOver500,2020-09-01T00:00:00,9/30/2020
1719,Slovakia,MasksMandatoryAllSpaces,2020-03-25T00:00:00,6/9/2020
1720,Slovakia,MasksMandatoryAllSpaces,2020-10-01T00:00:00,4/18/2021
1721,Slovakia,MasksMandatoryAllSpacesPartial,2021-04-19T00:00:00,NA
1722,Slovakia,MasksMandatoryClosedSpaces,2020-06-10T00:00:00,9/30/2020
1723,Slovakia,MassGather50,2020-03-10T00:00:00,6/3/2020
1724,Slovakia,MassGather50Partial,2020-11-02T00:00:00,11/14/2020
1725,Slovakia,MassGather50Partial,2020-12-30T00:00:00,4/28/2021
1726,Slovakia,MassGatherAll,2020-03-10T00:00:00,9/30/2020
1727,Slovakia,MassGatherAllPartial,2020-11-02T00:00:00,11/14/2020
1728,Slovakia,MassGatherAllPartial,2020-12-30T00:00:00,4/28/2021
1729,Slovakia,NonEssentialShops,2020-03-16T00:00:00,4/21/2020
1730,Slovakia,NonEssentialShopsPartial,2020-04-22T00:00:00,5/20/2020
1731,Slovakia,NonEssentialShopsPartial,2020-10-01T00:00:00,NA
1732,Slovakia,OutdoorOver100,2020-06-04T00:00:00,6/14/2020
1733,Slovakia,OutdoorOver1000,2020-06-15T00:00:00,9/30/2020
1734,Slovakia,PlaceOfWorshipPartial,2021-01-01T00:00:00,NA
1735,Slovakia,PrivateGatheringRestrictionsPartial,2020-10-01T00:00:00,NA
1736,Slovakia,QuarantineForInternationalTravellersPartial,2020-03-12T00:00:00,NA
1737,Slovakia,RestaurantsCafes,2021-01-01T00:00:00,4/25/2021
1738,Slovakia,RestaurantsCafesPartial,2020-03-12T00:00:00,5/20/2020
1739,Slovakia,RestaurantsCafesPartial,2020-10-01T00:00:00,12/31/2020
1740,Slovakia,RestaurantsCafesPartial,2021-04-26T00:00:00,NA
1741,Slovakia,StayHomeOrderPartial,2020-11-02T00:00:00,11/14/2020
1742,Slovakia,StayHomeOrderPartial,2021-01-01T00:00:00,5/15/2021
1743,Slovakia,Teleworking,2020-11-02T00:00:00,4/18/2021
1744,Slovakia,TeleworkingPartial,2021-04-19T00:00:00,NA
1745,Slovenia,BanOnAllEvents,2021-04-01T00:00:00,4/11/2021
1746,Slovenia,BanOnAllEvents,2021-11-08T00:00:00,NA
1747,Slovenia,BanOnAllEventsPartial,2020-03-19T00:00:00,5/4/2020
1748,Slovenia,BanOnAllEventsPartial,2020-10-17T00:00:00,3/31/2021
1749,Slovenia,BanOnAllEventsPartial,2021-04-12T00:00:00,4/18/2021
1750,Slovenia,BanOnAllEventsPartial,2021-04-23T00:00:00,5/14/2021
1751,Slovenia,ClosDaycare,2020-03-12T00:00:00,5/17/2020
1752,Slovenia,ClosDaycare,2020-10-26T00:00:00,2/2/2021
1753,Slovenia,ClosDaycare,2021-04-01T00:00:00,4/11/2021
1754,Slovenia,ClosDaycarePartial,2020-05-18T00:00:00,6/1/2020
1755,Slovenia,ClosHigh,2020-03-12T00:00:00,10/14/2020
1756,Slovenia,ClosHigh,2020-10-24T00:00:00,1/25/2021
1757,Slovenia,ClosHigh,2021-04-01T00:00:00,4/25/2021
1758,Slovenia,ClosHighPartial,2020-10-15T00:00:00,10/23/2020
1759,Slovenia,ClosHighPartial,2021-01-26T00:00:00,3/31/2021
1760,Slovenia,ClosPrim,2020-03-12T00:00:00,5/17/2020
1761,Slovenia,ClosPrim,2020-10-24T00:00:00,2/15/2021
1762,Slovenia,ClosPrim,2021-04-01T00:00:00,4/11/2021
1763,Slovenia,ClosPrimPartial,2020-05-18T00:00:00,6/1/2020
1764,Slovenia,ClosPubAny,2020-03-14T00:00:00,4/28/2020
1765,Slovenia,ClosPubAnyPartial,2020-04-29T00:00:00,NA
1766,Slovenia,ClosSec,2020-03-12T00:00:00,5/17/2020
1767,Slovenia,ClosSec,2020-10-19T00:00:00,2/14/2021
1768,Slovenia,ClosSec,2021-04-01T00:00:00,4/11/2021
1769,Slovenia,ClosSecPartial,2020-05-18T00:00:00,6/24/2020
1770,Slovenia,ClosureOfPublicTransport,2020-03-14T00:00:00,4/30/2020
1771,Slovenia,ClosureOfPublicTransport,2020-11-16T00:00:00,12/15/2020
1772,Slovenia,EntertainmentVenues,2020-03-16T00:00:00,4/28/2020
1773,Slovenia,EntertainmentVenues,2021-04-01T00:00:00,4/11/2021
1774,Slovenia,EntertainmentVenues,2021-11-08T00:00:00,NA
1775,Slovenia,EntertainmentVenuesPartial,2020-04-29T00:00:00,12/18/2020
1776,Slovenia,EntertainmentVenuesPartial,2021-01-09T00:00:00,1/15/2021
1777,Slovenia,EntertainmentVenuesPartial,2021-03-20T00:00:00,3/31/2021
1778,Slovenia,EntertainmentVenuesPartial,2021-04-12T00:00:00,11/7/2021
1779,Slovenia,GymsSportsCentres,2020-03-15T00:00:00,5/17/2020
1780,Slovenia,GymsSportsCentres,2021-04-01T00:00:00,5/16/2021
1781,Slovenia,GymsSportsCentresPartial,2020-05-18T00:00:00,6/1/2020
1782,Slovenia,GymsSportsCentresPartial,2021-05-17T00:00:00,NA
1783,Slovenia,IndoorOver100,2020-03-10T00:00:00,3/18/2020
1784,Slovenia,IndoorOver100,2020-05-05T00:00:00,5/31/2020
1785,Slovenia,IndoorOver100,2021-04-19T00:00:00,4/22/2021
1786,Slovenia,IndoorOver100,2021-06-21T00:00:00,11/7/2021
1787,Slovenia,IndoorOver50,2021-05-15T00:00:00,6/20/2021
1788,Slovenia,IndoorOver500,2020-03-07T00:00:00,3/9/2020
1789,Slovenia,MasksMandatoryAllSpacesPartial,2020-06-25T00:00:00,NA
1790,Slovenia,MasksMandatoryClosedSpaces,2020-03-30T00:00:00,6/11/2020
1791,Slovenia,MassGather50,2020-05-18T00:00:00,5/31/2020
1792,Slovenia,MassGather50,2021-04-01T00:00:00,4/11/2021
1793,Slovenia,MassGather50,2021-05-15T00:00:00,6/20/2021
1794,Slovenia,MassGather50,2021-11-08T00:00:00,NA
1795,Slovenia,MassGather50Partial,2020-03-19T00:00:00,5/4/2020
1796,Slovenia,MassGather50Partial,2020-10-17T00:00:00,3/31/2021
1797,Slovenia,MassGather50Partial,2021-04-12T00:00:00,4/18/2021
1798,Slovenia,MassGather50Partial,2021-04-23T00:00:00,5/14/2021
1799,Slovenia,MassGatherAll,2020-03-07T00:00:00,3/18/2020
1800,Slovenia,MassGatherAll,2020-05-05T00:00:00,6/14/2020
1801,Slovenia,MassGatherAll,2021-04-01T00:00:00,4/11/2021
1802,Slovenia,MassGatherAll,2021-04-19T00:00:00,4/22/2021
1803,Slovenia,MassGatherAll,2021-05-15T00:00:00,NA
1804,Slovenia,MassGatherAllPartial,2020-03-19T00:00:00,5/4/2020
1805,Slovenia,MassGatherAllPartial,2020-10-17T00:00:00,3/31/2021
1806,Slovenia,MassGatherAllPartial,2021-04-12T00:00:00,4/18/2021
1807,Slovenia,MassGatherAllPartial,2021-04-23T00:00:00,5/14/2021
1808,Slovenia,NonEssentialShops,2020-03-15T00:00:00,4/20/2020
1809,Slovenia,NonEssentialShops,2020-10-24T00:00:00,12/14/2020
1810,Slovenia,NonEssentialShopsPartial,2020-12-15T00:00:00,NA
1811,Slovenia,OutdoorOver100,2021-04-19T00:00:00,4/22/2021
1812,Slovenia,OutdoorOver50,2020-05-18T00:00:00,5/31/2020
1813,Slovenia,OutdoorOver50,2021-05-15T00:00:00,6/20/2021
1814,Slovenia,OutdoorOver500,2020-03-10T00:00:00,3/17/2020
1815,Slovenia,OutdoorOver500,2020-06-01T00:00:00,6/14/2020
1816,Slovenia,OutdoorOver500,2021-06-21T00:00:00,11/7/2021
1817,Slovenia,PlaceOfWorship,2021-04-01T00:00:00,4/11/2021
1818,Slovenia,PlaceOfWorshipPartial,2021-04-12T00:00:00,NA
1819,Slovenia,PrivateGatheringRestrictions,2020-03-19T00:00:00,5/17/2020
1820,Slovenia,PrivateGatheringRestrictions,2020-11-13T00:00:00,4/11/2021
1821,Slovenia,PrivateGatheringRestrictionsPartial,2020-10-14T00:00:00,11/12/2020
1822,Slovenia,PrivateGatheringRestrictionsPartial,2021-04-12T00:00:00,NA
1823,Slovenia,QuarantineForInternationalTravellers,2020-04-04T00:00:00,NA
1824,Slovenia,RestaurantsCafes,2020-03-15T00:00:00,5/17/2020
1825,Slovenia,RestaurantsCafes,2021-04-01T00:00:00,4/11/2021
1826,Slovenia,RestaurantsCafesPartial,2020-10-17T00:00:00,3/31/2021
1827,Slovenia,RestaurantsCafesPartial,2021-04-12T00:00:00,NA
1828,Slovenia,StayHomeOrderPartial,2020-10-20T00:00:00,4/12/2021
1829,Slovenia,Teleworking,2020-03-04T00:00:00,NA
1830,Slovenia,WorkplaceClosures,2020-03-15T00:00:00,5/4/2020
1831,Spain,AdaptationOfWorkplace,2020-04-11T00:00:00,4/12/2020
1832,Spain,BanOnAllEvents,2020-03-14T00:00:00,6/1/2020
1833,Spain,BanOnAllEventsPartial,2020-10-01T00:00:00,NA
1834,Spain,ClosDaycare,2020-03-12T00:00:00,8/27/2020
1835,Spain,ClosHigh,2020-03-12T00:00:00,8/27/2020
1836,Spain,ClosHighPartial,2020-09-15T00:00:00,NA
1837,Spain,ClosPrim,2020-03-12T00:00:00,8/27/2020
1838,Spain,ClosPubAnyPartial,2020-03-14T00:00:00,NA
1839,Spain,ClosSec,2020-03-12T00:00:00,8/27/2020
1840,Spain,ClosureOfPublicTransportPartial,2020-03-14T00:00:00,5/9/2021
1841,Spain,EntertainmentVenues,2020-03-14T00:00:00,5/10/2020
1842,Spain,EntertainmentVenues,2020-08-14T00:00:00,6/1/2021
1843,Spain,EntertainmentVenuesPartial,2020-05-11T00:00:00,6/20/2020
1844,Spain,EntertainmentVenuesPartial,2021-06-02T00:00:00,NA
1845,Spain,GymsSportsCentres,2020-03-14T00:00:00,6/20/2020
1846,Spain,HotelsOtherAccommodation,2020-03-14T00:00:00,5/31/2020
1847,Spain,HotelsOtherAccommodationPartial,2020-06-01T00:00:00,6/20/2020
1848,Spain,IndoorOver100,2020-06-02T00:00:00,6/21/2020
1849,Spain,MasksMandatoryAllSpaces,2021-03-30T00:00:00,6/25/2021
1850,Spain,MasksMandatoryAllSpacesPartial,2020-05-21T00:00:00,8/3/2020
1851,Spain,MasksMandatoryAllSpacesPartial,2021-06-26T00:00:00,NA
1852,Spain,MasksMandatoryClosedSpaces,2020-05-04T00:00:00,5/21/2020
1853,Spain,MasksMandatoryClosedSpaces,2020-08-04T00:00:00,3/29/2021
1854,Spain,MasksVoluntaryClosedSpaces,2020-03-13T00:00:00,5/3/2020
1855,Spain,MassGather50,2020-03-14T00:00:00,6/1/2020
1856,Spain,MassGather50Partial,2020-10-01T00:00:00,NA
1857,Spain,MassGatherAll,2020-03-14T00:00:00,6/21/2020
1858,Spain,MassGatherAllPartial,2020-10-01T00:00:00,NA
